
2011-07-27 09:01:23 375 PipeBiz RealPipeProcess realPipe: A client 接入

2011-07-27 09:01:23 375 PipeBiz RealPipeProcess RealPipe1Process 线程退出！

2011-07-27 09:01:23 406 PipeBiz RealPipeProcess realPipe: B client 接入

2011-07-27 09:01:23 406 PipeBiz RealPipeProcess RealPipe1Process 线程退出！

2011-07-27 09:01:23 421 PipeBiz RealPipeProcess realPipe: C client 接入

2011-07-27 09:01:23 421 PipeBiz RealPipeProcess RealPipe1Process 线程退出！

2011-07-27 09:01:23 437 PipeBiz RealPipeProcess realPipe: D client 接入

2011-07-27 09:01:23 437 PipeBiz RealPipeProcess RealPipe1Process 线程退出！

2011-07-27 09:01:23 437 PipeBiz HisPipeProcess hisPipe client 接入
2011-07-27 09:06:41 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

2011-07-27 09:06:43 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

2011-07-27 09:06:45 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:06:48 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:06:50 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:06:52 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

2011-07-27 09:06:54 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

2011-07-27 09:06:56 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:06:59 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:07:01 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:07:03 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

2011-07-27 09:07:05 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

2011-07-27 09:07:07 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:07:10 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:07:12 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:07:14 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

2011-07-27 09:07:16 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

2011-07-27 09:07:18 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:07:21 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:07:23 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:07:25 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

2011-07-27 09:07:27 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

2011-07-27 09:07:29 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:07:32 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:07:34 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:07:36 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

2011-07-27 09:07:38 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

2011-07-27 09:07:40 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:07:43 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:07:45 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:07:47 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

2011-07-27 09:07:49 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

2011-07-27 09:07:51 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:07:54 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:07:56 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:07:58 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

2011-07-27 09:08:00 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

2011-07-27 09:08:02 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:08:05 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:08:07 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:08:09 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

